ID,Name,Rating,Position,Alt-Pos1,Alt-Pos2,Alt-Pos3,Nation,Club,Card Type,ST,RW,LW,CF,CAM,CM,RM,LM,CDM,CB,LB,LWB,RB,RWB
5278,Teresa Merida Canete,71,CB,,,,Spain,Sevilla FC,silver non-rare,50,51,51,50,53,59,54,54,69,71,65,64,65,64
5279,Adrian Mierzejewski,71,CM,CAM,ST,,Poland,Henan SSLM FC,silver rare,69,72,72,72,72,71,72,72,63,55,59,62,59,62
5280,Valentin Mihaila,71,LM,LW,,,Romania,Parma,silver rare,65,70,70,69,69,63,70,70,51,42,53,56,53,56
5281,Antonio Milic,71,CB,,,,Croatia,Lech Poznan,silver non-rare,53,50,50,51,52,58,53,53,67,71,64,63,64,63
5282,Kamal Miller,71,CB,,,,Canada,Inter Miami CF,silver rare,63,64,64,64,65,67,67,67,70,71,70,69,70,69
5283,Enzo Millot,71,CAM,CM,CF,,France,VfB Stuttgart,silver rare,64,71,71,69,71,67,70,70,60,53,60,62,60,62
5284,Alexander Milosevic,71,CB,,,,Sweden,AIK,silver non-rare,58,54,54,57,58,62,56,56,69,71,65,63,65,63
5285,Ariadna Mingueza Garcia,71,CM,CDM,,,Spain,Granada CF,silver rare,70,72,72,72,72,71,72,72,68,65,67,68,67,68
5286,Antonio Mirante,71,GK,,,,Italy,Milan,silver rare,,,,,,,,,,,,,,
5287,Kento Misao,71,CDM,,,,Japan,OH Leuven,silver non-rare,61,64,64,63,65,67,67,67,70,70,71,71,71,71
5288,Samy Mmaee,71,CB,,,,Morocco,Ferencvarosi TC,silver rare,48,49,49,48,49,52,51,51,64,71,65,63,65,63
5289,Brede Mathias Moe,71,CB,,,,Norway,FK Bodo,silver non-rare,55,54,54,54,55,59,56,56,67,71,66,65,66,65
5290,Anuar Mohamed Tuhami,71,CM,LM,CAM,,Morocco,R. Valladolid CF,silver rare,68,71,71,71,71,71,71,71,70,67,70,71,70,71
5291,Horatiu Moldovan,71,GK,,,,Romania,FC Rapid 1923,silver rare,,,,,,,,,,,,,,
5292,Tobias Molgaard,71,CB,RWB,,,Denmark,AGF,silver rare,60,63,63,61,62,64,65,65,69,71,72,71,72,71
5293,Maria Molina Molero,71,CB,,,,Spain,Valencia CF,silver non-rare,57,56,56,58,61,65,58,58,71,71,67,65,67,65
5294,Jayson Molumby,71,CDM,CM,,,Republic of Ireland,West Brom,silver non-rare,60,64,64,64,67,70,66,66,70,64,65,66,65,66
5295,Lautaro Morales,71,GK,,,,Argentina,Talleres,silver non-rare,,,,,,,,,,,,,,
5296,Didier Moreno,71,CDM,CM,,,Colombia,Junior,sudamericana,56,57,57,58,59,64,61,61,70,69,68,68,68,68
5297,Santiago Moreno,71,RM,LM,RW,,Colombia,Portland Timbers,silver rare,65,71,71,70,70,66,70,70,59,53,61,63,61,63
5298,Junior Moreno,71,CDM,CM,,,Venezuela,FC Cincinnati,silver non-rare,62,62,62,62,63,67,64,64,70,69,68,68,68,68
5299,Stefano Moreo,71,ST,CF,LW,,Italy,Pisa,silver rare,71,68,68,69,67,64,68,68,59,59,58,59,58,59
5300,Mateu Jaume Morey Bauza,71,RB,RWB,RM,,Spain,Borussia Dortmund,silver rare,59,68,68,65,67,66,68,68,69,66,69,70,69,70
5301,Sam Morsy,71,CDM,CM,,,Egypt,Ipswich,silver non-rare,61,62,62,63,65,68,64,64,70,68,66,66,66,66
5302,Dairon Mosquera,71,LB,LWB,,,Colombia,Santa Fe,sudamericana,56,61,61,59,60,63,64,64,66,67,69,69,69,69
5303,Jherson Mosquera,71,RB,RWB,,,Colombia,Newell's,sudamericana,55,57,57,55,57,61,59,59,67,69,69,68,69,68
5304,Pedro Mosquera Parada,71,CDM,CM,,,Spain,AD Alcorcon,silver non-rare,63,63,63,64,66,70,64,64,70,69,65,66,65,66
5305,Alex Mowatt,71,CM,CDM,,,England,West Brom,silver rare,66,67,67,67,69,71,69,69,70,64,67,69,67,69
5306,Pelly-Ruddock Mpanzu,71,CM,CDM,,,Congo DR,Luton Town,silver rare,70,70,70,70,70,71,71,71,71,72,72,72,72,72
5307,Marlene Muller,71,RM,RW,ST,,Germany,RB Leipzig,silver non-rare,70,71,71,71,70,69,70,70,65,64,65,66,65,66
5308,Bali Mumba,71,LWB,RWB,LB,LM,England,Plymouth Argyle,silver rare,63,70,70,68,68,66,69,69,65,62,68,69,68,69
5309,Jesus Murillo,71,CB,RB,,,Colombia,LAFC,silver rare,55,57,57,55,56,59,59,59,68,71,70,68,70,68
5310,Sei Muroya,71,RWB,RB,,,Japan,Hannover 96,silver rare,64,67,67,65,64,64,68,68,66,64,68,69,68,69
5311,Adamo Nagalo,71,CB,,,,Burkina Faso,FC Nordsjaelland,silver non-rare,50,52,52,52,55,60,56,56,69,71,66,64,66,64
5312,Kal Naismith,71,CB,CDM,,,Scotland,Bristol City,silver non-rare,65,65,65,65,65,66,65,65,69,71,69,69,69,69
5313,Robert Navarro Munoz,71,LW,CM,LM,,Spain,Real Sociedad,silver non-rare,68,71,71,71,71,66,71,71,54,47,54,57,54,57
5314,Umut Nayir,71,ST,CF,,,Turkey,Fenerbahce,silver non-rare,71,65,65,68,65,58,63,63,49,49,47,49,47,49
5315,Tsiy-William Ndenge,71,CDM,CM,,,Cameroon,Grasshopper Club,silver rare,67,66,66,67,67,69,67,67,70,69,68,69,68,69
5316,Ionut Nedelcearu,71,CB,,,,Romania,Palermo,silver rare,59,56,56,57,57,60,58,58,67,71,66,64,66,64
5317,Jessic Ngankam,71,ST,RM,CF,,Germany,Frankfurt,silver rare,71,71,71,71,68,61,70,70,48,45,49,52,49,52
5318,Nathan Ngoumou,71,RM,RW,,,France,M'gladbach,silver rare,67,70,70,70,68,62,70,70,50,44,53,56,53,56
5319,Ibrahima Niane,71,ST,CF,,,Senegal,Angers SCO,silver non-rare,71,69,69,69,66,57,66,66,41,38,44,46,44,46
5320,Fer Nino,71,ST,CF,,,Spain,Burgos CF,silver non-rare,71,67,67,69,67,62,66,66,51,48,50,52,50,52
5321,Clinton Njie,71,RM,RW,ST,,Cameroon,Sivasspor,silver non-rare,70,70,70,70,68,62,70,70,51,46,52,55,52,55
5322,Niels Nkounkou,71,LB,LWB,,,France,AS Saint,silver rare,59,64,64,62,62,64,66,66,67,66,69,69,69,69
5323,Olivier Ntcham,71,CM,CAM,RW,,Cameroon,Samsunspor,silver rare,68,70,70,70,72,71,70,70,69,65,66,67,66,67
5324,Randy Nteka,71,ST,CAM,CF,,France,Rayo Vallecano,silver rare,71,69,69,70,70,68,69,69,65,64,62,63,62,63
5325,Marcelino Nunez,71,CM,,,,Chile,Norwich,silver rare,64,69,69,69,71,71,70,70,65,56,62,65,62,65
5326,Christoffer Nyman,71,ST,CF,,,Sweden,IFK Norrkoping,silver rare,71,68,68,69,67,62,67,67,55,54,54,56,54,56
5327,Aiden O'Neill,71,CDM,CM,,,Australia,Standard Liege,silver rare,65,66,66,66,67,69,67,67,70,68,69,69,69,69
5328,Hyun Gyu Oh,71,ST,CF,,,Korea Republic,Celtic,silver rare,71,66,66,67,63,57,64,64,49,51,50,52,50,52
5329,Jores Okore,71,CB,,,,Denmark,Changchun Yatai,silver rare,56,53,53,55,56,60,56,56,67,71,65,63,65,63
5330,Esther Okoronkwo,71,ST,CF,RW,,Nigeria,UDG Tenerife,silver rare,71,69,69,70,67,59,66,66,45,42,47,49,47,49
5331,Darius Olaru,71,CM,CAM,,,Romania,FCSB,silver rare,70,72,72,71,71,71,73,73,69,67,70,71,70,71
5332,Marcus Vincius Oliveira Alencar,71,RW,RM,,,Brazil,FC Nantes,silver non-rare,65,71,71,69,69,63,70,70,50,44,52,56,52,56
5333,Jerome Onguene,71,CB,,,,Cameroon,Servette FC,silver rare,54,51,51,51,52,54,52,52,65,71,65,62,65,62
5334,Christopher Operi,71,LB,LWB,,,Cote d,Havre AC,silver non-rare,63,66,66,65,65,66,67,67,66,66,69,69,69,69
5335,Jerome Opoku,71,CB,,,,England,Arouca,silver non-rare,54,53,53,52,52,56,55,55,66,71,65,64,65,64
5336,Nicolas Orsini,71,ST,CF,,,Argentina,Union,silver non-rare,71,66,66,69,67,61,65,65,50,47,47,49,47,49
5337,Cristian Ortiz,71,CAM,LM,LW,,Argentina,Barcelona SC,libertadores_b,67,70,70,71,71,66,68,68,56,48,53,56,53,56
5338,Ben Osborn,71,LWB,LB,CM,LM,England,Sheffield Utd,silver non-rare,65,69,69,68,69,70,70,70,67,62,68,69,68,69
5339,Sergio Otalvaro,71,RB,RWB,RM,,Colombia,Olimpia,libertadores_b,62,66,66,65,67,69,68,68,69,67,69,70,69,70
5340,Berat Ozdemir,71,CM,CDM,,,Turkey,Ettifaq FC,silver non-rare,66,67,67,67,69,71,69,69,71,69,69,70,69,70
5341,Oguzhan Ozyakup,71,CM,CAM,,,Turkey,Fortuna Sittard,silver rare,66,70,70,70,72,71,70,70,66,60,62,65,62,65
5342,Kenneth Paal,71,LB,LWB,,,Suriname,QPR,silver rare,63,68,68,66,67,67,70,70,68,67,69,70,69,70
5343,Walmer Pacheco,71,RB,RWB,,,Colombia,Junior,sudamericana,57,64,64,60,60,60,66,66,64,62,69,70,69,70
5344,Jon Pacheco Dozagarat,71,CB,,,,Spain,Real Sociedad,silver non-rare,46,44,44,46,49,57,49,49,68,71,64,61,64,61
5345,Daniele Padelli,71,GK,,,,Italy,Udinese,silver non-rare,,,,,,,,,,,,,,
5346,Maarten Paes,71,GK,,,,Holland,FC Dallas,silver rare,,,,,,,,,,,,,,
5347,Nelson Palacio,71,CM,CDM,,,Colombia,Real Salt Lake,silver non-rare,65,67,67,68,69,71,68,68,70,66,68,69,68,69
5348,Erik Palmer-Brown,71,CB,,,,United States,Panathinaikos,silver non-rare,50,49,49,49,50,54,52,52,65,71,65,63,65,63
5349,Aleksandar Palocevic,71,CM,ST,,,Serbia,FC Seoul,silver non-rare,65,68,68,68,70,71,69,69,65,57,60,63,60,63
5350,Felipe Pardo,71,RM,CAM,RW,,Colombia,Indep. Medellin,libertadores_b,71,70,70,70,70,66,70,70,56,51,53,56,53,56
5351,Ji Soo Park,71,CB,,,,Korea Republic,Wuhan 3 Towns,silver non-rare,57,57,57,58,60,62,58,58,68,71,67,65,67,65
5352,Jin Sub Park,71,CDM,CB,,,Korea Republic,Jeonbuk Hyundai,silver rare,62,60,60,62,62,66,62,62,70,72,68,67,68,67
5353,Ye Eun Park,71,CM,,,,Korea Republic,Brighton,silver non-rare,68,72,72,71,72,71,72,72,65,60,64,65,64,65
5354,Anthony Partipilo,71,CF,ST,,,Italy,Parma,silver rare,70,71,71,71,72,69,72,72,58,53,59,61,59,61
5355,Anthony Patterson,71,GK,,,,England,Sunderland,silver rare,,,,,,,,,,,,,,
5356,Facundo Pellistri,71,RW,RM,LW,,Uruguay,Manchester Utd,silver non-rare,67,71,71,70,69,63,70,70,51,45,51,55,51,55
5357,Patrick Pentz,71,GK,,,,Austria,Brondby IF,silver non-rare,,,,,,,,,,,,,,
5358,Ricardo Pepi,71,ST,CF,,,United States,PSV,silver rare,71,66,66,69,67,63,66,66,55,52,53,54,53,54
5359,Henrique Pereira Araujo,71,ST,CF,,,Portugal,FC Famalicao,silver non-rare,71,66,66,69,65,59,65,65,46,44,45,47,45,47
5360,Matheus Pereira da Silva,71,CDM,,,,Brazil,SD Eibar,silver rare,66,70,70,69,71,72,70,70,70,67,68,69,68,69
5361,Fabio Pereyra,71,CB,,,,Argentina,Huracan,sudamericana,51,48,48,49,49,55,51,51,66,71,65,62,65,62
5362,Hernan Perez,71,RM,LM,RW,,Paraguay,Gral. Caballero,sudamericana,69,71,71,70,70,66,70,70,57,50,52,56,52,56
5363,Pablo Perez,71,CM,CDM,,,Argentina,Newell's,sudamericana,67,67,67,68,70,71,68,68,72,72,67,68,67,68
5364,Xenia Perez Alminana,71,CB,,,,Spain,Atletico de Madrid,silver rare,59,63,63,62,64,67,65,65,71,71,70,70,70,70
5365,Martin Perez Guedes,71,CM,RM,CAM,,Argentina,Universitario,sudamericana,67,70,70,69,70,71,71,71,68,64,68,69,68,69
5366,Elvis Perlaza,71,RB,RWB,,,Colombia,Millonarios,sudamericana,62,64,64,62,63,64,66,66,66,66,69,69,69,69
5367,Gaetan Perrin,71,LM,RM,LW,,France,AJ Auxerre,silver non-rare,68,71,71,70,70,64,70,70,52,47,53,56,53,56
5368,Maximo Perrone,71,CM,CDM,,,Argentina,UD Las Palmas,silver non-rare,63,67,67,67,69,71,68,68,69,65,67,67,67,67
5369,Gino Peruzzi,71,RB,RWB,,,Argentina,Alianza Lima,libertadores_b,60,64,64,63,63,65,66,66,67,66,69,69,69,69
5370,Marvin Pieringer,71,ST,CF,,,Germany,Heidenheim,silver non-rare,71,66,66,69,66,59,65,65,48,47,47,49,47,49
5371,Erik Pieters,71,CB,LB,,,Holland,West Brom,silver rare,57,61,61,60,62,65,63,63,69,71,67,67,67,67
5372,Samuel Piette,71,CDM,CM,,,Canada,CF Montreal,silver rare,47,50,50,49,53,60,54,54,70,69,65,64,65,64
5373,Alayah Pilgrim,71,ST,LM,CF,,Switzerland,FC Zurich,silver non-rare,71,67,67,69,66,61,66,66,51,50,52,54,52,54
5374,Mario Pineida,71,LB,RB,LWB,LM,Ecuador,Barcelona SC,libertadores_b,60,63,63,62,64,66,66,66,68,69,69,70,69,70
5375,Kaio Jorge Pinto Ramos,71,ST,CF,,,Brazil,Frosinone,silver rare,71,69,69,70,68,61,68,68,46,40,45,49,45,49
5376,Ezequiel Piovi,71,CDM,CM,,,Argentina,LDU Quito,sudamericana,66,68,68,68,69,70,69,69,70,67,69,69,69,69
5377,Lorenzo Pirola,71,CB,,,,Italy,Salernitana,silver non-rare,54,52,52,53,53,56,54,54,66,71,66,63,66,63
5378,Felix Platte,71,ST,CF,,,Germany,SC Paderborn 07,silver non-rare,71,64,64,67,64,58,63,63,46,44,43,45,43,45
5379,Allegra Poljak,71,RB,RWB,,,Serbia,Levante LP,silver rare,62,65,65,63,64,66,66,66,70,69,69,70,69,70
5380,Ryan Porteous,71,CB,,,,Scotland,Watford,silver rare,58,57,57,58,58,63,61,61,68,71,67,66,67,66
5381,Abdon Prats Bastidas,71,ST,CF,,,Spain,RCD Mallorca,silver rare,71,68,68,68,66,60,66,66,47,43,46,50,46,50
5382,Smail Prevljak,71,ST,CF,,,Bosnia and Herzegovina,Hertha Berlin,silver rare,71,66,66,68,65,59,64,64,45,41,42,46,42,46
5383,Jack Price,71,CDM,CM,,,England,Colorado Rapids,silver rare,55,59,59,59,63,69,62,62,70,66,64,65,64,65
5384,Kai Proger,71,RM,RW,ST,,Germany,Hansa Rostock,silver rare,70,72,72,71,69,63,70,70,54,49,56,59,56,59
5385,Davy Propper,71,CM,CDM,,,Holland,Vitesse,silver rare,68,69,69,70,71,71,69,69,68,66,64,65,64,65
5386,Gabby Provenzano,71,CB,CDM,,,United States,Portland Timbers,silver rare,52,52,52,53,56,60,53,53,67,71,61,60,61,60
5387,Marc Pubill Pages,71,RB,RWB,,,Spain,UD Almeria,silver rare,65,65,65,64,63,64,66,66,67,68,69,69,69,69
5388,Mateo Puerta,71,RB,RWB,,,Colombia,Aguilas Doradas,sudamericana,46,59,59,53,55,57,62,62,63,62,69,70,69,70
5389,Giovana Queiroz Costa,71,LW,LM,RW,ST,Brazil,Arsenal,silver rare,68,71,71,71,70,62,69,69,48,41,47,51,47,51
5390,Alberto Quiles Piosa,71,LM,RM,ST,LW,Spain,Albacete BP,silver non-rare,72,70,70,72,70,65,70,70,51,45,49,52,49,52
5391,Julian Quinones,71,CB,,,,Colombia,Deportes Tolima,sudamericana,48,41,41,44,45,53,45,45,65,71,61,58,61,58
5392,Jeisson Quinones,71,CB,,,,Colombia,Aguilas Doradas,sudamericana,45,42,42,43,43,47,44,44,63,71,64,60,64,60
5393,Jose Quintero,71,RB,RWB,RM,,Ecuador,LDU Quito,sudamericana,66,69,69,67,67,66,69,69,67,68,69,69,69,69
5394,Juan Quintero,71,CB,,,,Colombia,Dep. Pereira,libertadores_b,49,46,46,47,48,53,48,48,64,71,61,58,61,58
5395,Piero Quispe,71,CAM,CM,,,Peru,Universitario,sudamericana,66,71,71,70,71,68,71,71,61,55,61,63,61,63
5396,Daniel Raba Antolin,71,RM,RW,ST,,Spain,CD Leganes,silver non-rare,67,71,71,71,72,68,70,70,56,47,52,56,52,56
5397,Anthony Racioppi,71,GK,,,,Switzerland,BSC Young Boys,silver non-rare,,,,,,,,,,,,,,
5398,Boris Radunovic,71,GK,,,,Serbia,Cagliari,silver rare,,,,,,,,,,,,,,
5399,Jesurun Rak-Sakyi,71,RW,RM,,,England,Crystal Palace,silver non-rare,66,71,71,69,69,62,70,70,45,36,48,52,48,52
5400,Benito Raman,71,ST,LM,CF,,Belgium,RSC Anderlecht,silver rare,71,72,72,72,71,65,71,71,52,45,54,57,54,57
5401,Juan Ramirez,71,CM,LM,,,Argentina,Boca Juniors,libertadores_b,68,73,73,72,73,71,73,73,69,65,69,71,69,71
5402,Ignacio Ramirez,71,ST,CF,,,Uruguay,Nacional,libertadores_b,71,64,64,67,65,57,62,62,44,41,42,44,42,44
5403,Juanpe,71,CB,,,,Spain,Girona FC,silver non-rare,51,48,48,50,52,59,51,51,67,71,63,61,63,61
5404,Luca Ravanelli,71,CB,,,,Italy,Cremonese,silver rare,52,49,49,50,49,52,50,50,63,71,65,62,65,62
5405,Federico Redondo,71,CM,CDM,,,Argentina,Argentinos Jrs.,libertadores_b,66,68,68,69,70,71,69,69,70,69,68,69,68,69
5406,Francisco Reis Ferreira,71,CB,,,,Portugal,Hajduk Split,silver non-rare,57,52,52,56,56,62,55,55,69,71,64,62,64,62
5407,Pablo Renan dos Santos,71,CB,,,,Brazil,Al Raed,silver non-rare,52,48,48,49,49,53,50,50,65,71,64,62,64,62
5408,Maiwen Renard,71,CB,,,,France,En Avant Guingamp,silver non-rare,60,55,55,58,57,60,57,57,68,71,66,64,66,64
5409,Radim Reznik,71,RB,RWB,CB,,Czech Republic,Viktoria Plzen,silver rare,66,66,66,66,65,66,67,67,68,71,69,69,69,69
5410,Federico Ricca,71,CB,LB,,,Uruguay,OH Leuven,silver rare,60,61,61,61,61,63,62,62,68,71,70,69,70,69
5411,Matteo Ricci,71,CDM,CM,,,Italy,Sampdoria,silver non-rare,65,69,69,69,70,71,70,70,70,63,67,68,67,68
5412,Renaud Ripart,71,RW,RM,ST,,France,ESTAC Troyes,silver rare,73,71,71,72,71,71,71,71,69,68,68,69,68,69
5413,Jesus David Rivas,71,CM,CDM,,,Colombia,Aguilas Doradas,sudamericana,64,67,67,68,69,71,68,68,69,62,67,68,67,68
5414,Dmytro Riznyk,71,GK,,,,Ukraine,Shakhtar Donetsk,silver rare,,,,,,,,,,,,,,
5415,Patrick Roberts,71,RM,CAM,RW,,England,Sunderland,silver rare,64,71,71,70,71,63,70,70,46,36,47,51,47,51
5416,Kirian Rodriguez,71,CM,CDM,CAM,,Spain,UD Las Palmas,silver non-rare,64,67,67,68,71,71,68,68,66,62,63,64,63,64
5417,Alan Rodriguez,71,CM,CAM,,,Uruguay,Argentinos Jrs.,libertadores_b,63,70,70,70,72,71,70,70,66,58,65,66,65,66
5418,Izzy Rodriguez,71,LB,LWB,,,United States,KC Current,silver rare,54,57,57,55,56,60,60,60,67,68,69,69,69,69
5419,Yonathan Rodriguez,71,CDM,CM,,,Uruguay,Nacional,libertadores_b,61,63,63,63,64,67,65,65,70,70,70,70,70,70
5420,Davy Roef,71,GK,,,,Belgium,KAA Gent,silver non-rare,,,,,,,,,,,,,,
5421,Mads Roerslev,71,RWB,RB,,,Denmark,Brentford,silver non-rare,57,64,64,61,63,65,66,66,67,64,67,69,67,69
5422,Marko Rog,71,CM,CDM,,,Croatia,Cagliari,silver non-rare,67,71,71,70,72,71,70,70,70,67,68,69,68,69
5423,Agustin Rogel,71,CB,,,,Uruguay,Hertha Berlin,silver non-rare,51,48,48,50,50,56,51,51,66,71,64,62,64,62
5424,Marcus Rohden,71,CM,RM,,,Sweden,Karagumruk SK,silver rare,67,69,69,69,70,71,70,70,70,65,68,69,68,69
5425,Ariel Rojas,71,CM,CDM,LM,,Argentina,Belgrano,silver non-rare,67,69,69,69,70,71,70,70,70,67,67,69,67,69
5426,Maximiliano Romero,71,ST,CF,,,Argentina,Racing Club,libertadores_b,71,65,65,68,65,59,64,64,48,47,48,50,48,50
5427,Kelle Roos,71,GK,,,,Holland,Aberdeen,silver rare,,,,,,,,,,,,,,
5428,Ivan Rossi,71,CDM,CM,,,Argentina,Platense,silver non-rare,58,63,63,62,64,66,64,64,70,66,68,68,68,68
5429,Joe Rothwell,71,CM,CDM,,,England,AFC Bournemouth,silver rare,69,72,72,72,72,71,72,72,67,63,67,69,67,69
5430,Patricio Rubio,71,ST,CF,LW,,Chile,Nublense,libertadores_b,71,68,68,69,68,62,67,67,49,45,47,50,47,50
5431,Miguel Rubio,71,CB,,,,Spain,Granada CF,silver non-rare,47,42,42,44,45,51,44,44,65,71,60,57,60,57
5432,John Ruddy,71,GK,,,,England,Birmingham City,silver rare,,,,,,,,,,,,,,
5433,Modibo Sagnan,71,CB,,,,France,FC Utrecht,silver non-rare,50,50,50,50,52,58,54,54,68,71,66,64,66,64
5434,Borja Sainz Eguskiza,71,LM,RM,LW,,Spain,Norwich,silver non-rare,64,70,70,69,70,65,70,70,55,46,55,58,55,58
5435,Koki Saito,71,LM,ST,LW,,Japan,Sparta Rotterdam,silver rare,67,71,71,70,70,62,70,70,47,39,48,51,48,51
5436,Fatma Sakar,71,RB,RWB,,,Germany,RB Leipzig,silver non-rare,61,64,64,62,63,64,65,65,67,68,69,69,69,69
5437,Hamza Sakhi,71,CM,RM,LM,,Morocco,Melbourne City,silver rare,66,71,71,70,72,71,71,71,67,59,65,67,65,67
5438,Bartosz Salamon,71,CB,,,,Poland,Lech Poznan,silver non-rare,54,51,51,53,55,61,53,53,68,71,63,61,63,61
5439,Freddy Salazar,71,RW,RM,ST,,Colombia,Aguilas Doradas,sudamericana,69,71,71,69,69,65,72,72,57,51,58,61,58,61
5440,Victor Salazar,71,RB,RWB,,,Argentina,Olimpia,libertadores_b,60,64,64,62,62,62,66,66,66,66,69,69,69,69
5441,Tobias Salquist,71,CB,,,,Denmark,Silkeborg IF,silver non-rare,54,50,50,51,52,57,53,53,66,71,65,63,65,63
5442,Junior Sambia,71,RWB,RB,RM,,France,Salernitana,silver rare,68,69,69,69,68,68,69,69,68,67,69,69,69,69
5443,Matisse Samoise,71,RM,RW,,,Belgium,KAA Gent,silver non-rare,64,68,68,67,68,68,70,70,68,65,69,70,69,70
5444,Francisco Sampaio Moura,71,LB,LWB,LM,,Portugal,FC Famalicao,silver non-rare,64,68,68,66,67,67,68,68,69,68,69,69,69,69
5445,Mario Sampirisi,71,RWB,RB,CB,,Italy,Reggiana,silver rare,57,58,58,57,58,61,61,61,68,72,69,69,69,69
5446,Carlos Sanchez,71,CDM,CB,CM,,Colombia,San Lorenzo,sudamericana,61,60,60,61,63,66,60,60,70,72,64,63,64,63
5447,Ricard Sanchez Sendra,71,RB,RWB,RM,,Spain,Granada CF,silver non-rare,61,64,64,61,60,60,64,64,64,64,69,69,69,69
5448,Arouna Sangante,71,CB,,,,Senegal,Havre AC,silver non-rare,50,51,51,51,53,59,54,54,68,71,66,64,66,64
5449,Ruben Fernandes,71,CB,,,,Portugal,Gil Vicente,silver rare,56,54,54,55,56,62,56,56,69,71,67,66,67,66
5450,Aitor Sanz Martin,71,CDM,CM,,,Spain,CD Tenerife,silver non-rare,63,66,66,66,67,70,66,66,70,67,66,67,66,67
5451,Marcelo Saracchi,71,LB,LWB,,,Uruguay,Boca Juniors,libertadores_b,66,69,69,68,68,67,70,70,67,66,69,69,69,69
5452,Yusuf Sari,71,RW,RM,,,Turkey,Adana Demirspor,silver non-rare,65,71,71,70,70,64,71,71,50,39,53,56,53,56
5453,Bouna Sarr,71,RB,RWB,RM,,Senegal,FC Bayern Munchen,silver rare,71,73,73,72,73,71,72,72,69,68,69,70,69,70
5454,Vincent Sasso,71,CB,,,,France,Boavista FC,silver non-rare,45,44,44,43,46,54,48,48,66,71,62,61,62,61
5455,Joan Sastre Vanrell,71,RB,RWB,LB,,Spain,PAOK FC,silver non-rare,56,62,62,58,59,60,64,64,65,67,69,69,69,69
5456,Andreas Schjelderup,71,LM,CAM,ST,LW,Norway,SL Benfica,silver rare,65,71,71,70,71,64,70,70,52,44,52,56,52,56
5457,Fabian Schleusener,71,ST,CF,,,Germany,Karlsruher SC,silver non-rare,71,69,69,69,67,60,69,69,49,46,50,53,50,53
5458,Niklas Schmidt,71,CAM,CM,CF,,Germany,Toulouse FC,silver rare,68,71,71,71,71,70,70,70,63,58,61,63,61,63
5459,David Schnegg,71,LB,LWB,,,Austria,SK Sturm Graz,silver rare,62,65,65,64,64,65,67,67,68,68,69,70,69,70
5460,Rasmus Schuller,71,CDM,CM,,,Finland,Djurgardens IF,silver rare,58,59,59,59,62,66,61,61,70,69,66,66,66,66
5461,Simone Scuffet,71,GK,,,,Italy,Cagliari,silver rare,,,,,,,,,,,,,,
5462,Mats Seuntjens,71,ST,CF,LW,,Holland,FC Utrecht,silver rare,71,71,71,71,71,70,71,71,67,65,66,67,66,67
5463,Delanie Sheehan,71,ST,CM,CF,,United States,NJ,silver rare,71,70,70,71,72,69,69,69,59,55,56,58,56,58
5464,Marissa Sheva,71,CAM,CM,,,Republic of Ireland,Washington Spirit,silver non-rare,66,70,70,70,71,67,70,70,56,47,55,58,55,58
5465,Jin Ho Sin,71,CM,CDM,,,Korea Republic,Incheon United,silver non-rare,65,68,68,68,70,71,69,69,69,65,65,67,65,67
5466,Otabek Shukurov,71,CM,CDM,,,Uzbekistan,Karagumruk SK,silver non-rare,68,68,68,69,70,71,69,69,70,68,68,69,68,69
5467,Abdallah Sima,71,ST,CF,,,Senegal,Rangers,silver rare,71,70,70,70,68,62,69,69,53,52,56,57,56,57
5468,David Martins Simao,71,CM,CDM,,,Portugal,Arouca,silver rare,67,68,68,69,71,71,69,69,70,67,67,68,67,68
5469,Dimitrios Siovas,71,CB,,,,Greece,Fortuna Sittard,silver non-rare,56,52,52,54,54,58,54,54,67,71,63,61,63,61
5470,Ibrahim Sissoko,71,ST,CF,,,France,AS Saint,silver rare,71,65,65,68,65,58,64,64,47,45,46,48,46,48
5471,Tim Skarke,71,RM,RWB,LM,RW,Germany,Union Berlin,silver non-rare,67,70,70,70,68,63,70,70,55,50,59,61,59,61
5472,Michal Skoras,71,RM,LM,RW,,Poland,Club Brugge,silver rare,65,70,70,68,68,64,70,70,55,48,56,59,56,59
5473,Tommy Smith,71,RB,RWB,,,England,Middlesbrough,silver non-rare,61,64,64,63,64,67,67,67,69,69,69,69,69,69
5474,Eric Smith,71,CB,CDM,,,Sweden,FC St. Pauli,silver rare,65,64,64,66,67,70,65,65,72,71,68,67,68,67
5475,Hrvoje Smolcic,71,CB,,,,Croatia,Frankfurt,silver non-rare,48,48,48,47,49,52,51,51,64,71,65,63,65,63
5476,Brandon Soppy,71,RWB,RB,RM,,France,Bergamo Calcio,silver non-rare,62,65,65,64,64,65,67,67,67,68,68,69,68,69
5477,Santiago Sosa,71,CDM,CM,,,Argentina,Atlanta United,silver non-rare,60,59,59,61,62,66,61,61,70,70,65,65,65,65
5478,Matias Soule,71,RM,RW,,,Argentina,Frosinone,silver rare,63,71,71,68,70,65,70,70,52,42,54,58,54,58
5479,Helder Costa,71,RM,LM,CF,RW,Angola,Leeds United,silver non-rare,67,71,71,70,70,64,70,70,51,43,50,54,50,54
5480,Kamal Sowah,71,ST,CAM,CF,,Ghana,Club Brugge,silver rare,71,73,73,73,72,68,72,72,58,52,60,62,60,62
